,Unnamed: 0,brewery_id,city,country,lat,lng,location,state
406,406,520,St. Michielsgestel,,51.6413477,5.3528807,St. Michielsgestel,
407,407,521,Wageningen,,51.9691868,5.6653948,Wageningen,
408,408,522,Oss,NL,51.7611801,5.5140482,"Oss, NL",
409,409,523,Hilvarenbeek,,51.4856827,5.138406199999999,Hilvarenbeek,
410,410,524,Uithoorn,,52.2446266,4.8317337,Uithoorn,
411,411,525,Utrecht,,52.09073739999999,5.1214201,Utrecht,
412,412,526,Oudeschild,,53.03897509999999,4.8479885,Oudeschild,
413,413,527,Utrecht,,52.09073739999999,5.1214201,Utrecht,
414,414,528,Oss,NL,51.7611801,5.5140482,"Oss, NL",
415,415,529,Hulst,,51.2806907,4.0548869,Hulst,
416,416,530,Arcen,,51.4763636,6.180947799999999,Arcen,
417,417,531,Wijlre,,50.8328661,5.894279999999999,Wijlre,
418,418,532,Budel,,51.2741027,5.5763506,Budel,
419,419,536,Heukelom,,51.5758107,5.154777999999999,Heukelom,
420,420,537,Groningen,,53.2193835,6.566501799999999,Groningen,
421,421,538,Den Haag,,52.0704978,4.3006999,Den Haag,
422,422,539,Oud Beijerland,,51.8189297,4.427236199999999,Oud Beijerland,
423,423,540,Nederhorst Den Berg,,52.2601767,5.0449932,Nederhorst Den Berg,
424,424,541,Groenlo,,52.0419627,6.6113711,Groenlo,
425,425,542,Nagele,,52.64416989999999,5.7242342,Nagele,
426,426,543,Almere,,52.3507849,5.2647016,Almere,
427,427,544,De Meern,,52.07579399999999,5.031977899999999,De Meern,
428,428,546,Schinnen,,50.9436467,5.879360699999999,Schinnen,
429,429,547,Tilburg,,51.560596,5.0919143,Tilburg,
430,430,549,Ommen,,52.5248059,6.4262926,Ommen,
431,431,550,Rotterdam,,51.9244201,4.4777325,Rotterdam,
432,432,551,Oostkapelle,,51.56714700000001,3.5525823,Oostkapelle,
433,433,552,Meer,,51.4456,4.7383,Meer,
434,434,553,Roermond,,51.1913202,5.9877715,Roermond,
435,435,554,Schijndel,,51.6196625,5.4334973,Schijndel,
436,436,555,Rheinfelden,,47.5608377,7.785242800000001,Rheinfelden,
437,437,557,Southport,,53.645708,-3.010113,Southport,
438,438,559,San Francisco,,37.7749295,-122.4194155,San Francisco,
439,439,560,Harjumaa,,59.33342390000001,25.2466973,Harjumaa,
440,440,561,Danbury,,41.394817,-73.4540111,Danbury,
441,441,562,Monrovia,,6.3156068,-10.8073698,Monrovia,
442,442,564,Kelleys Island,,41.5969932,-82.7101823,Kelleys Island,
443,443,565,Webberville,,42.6669787,-84.1741305,Webberville,
444,444,566,Kreuztal-Krombach,,50.9935795,7.956096700000001,Kreuztal-Krombach,
445,445,567,Bellingham,,48.7519112,-122.4786854,Bellingham,
446,446,568,Brzesko,,49.9647187,20.6034471,Brzesko,
447,447,569,Istanbul,,41.0082376,28.9783589,Istanbul,
448,448,570,,,,,,
449,449,571,Nosovic,,49.66072519999999,18.4263362,Nosovic,
450,450,574,Canning Vale,,-32.0887424,115.9177846,Canning Vale,
451,451,575,Southbank,,51.503728,-0.1116764,Southbank,
452,452,576,Lezajsk,,50.2620534,22.4210807,Lezajsk,
453,453,577,Isle Of Skye,,57.2736278,-6.2155022,Isle Of Skye,
454,454,578,Hallowell,,44.2859022,-69.7908786,Hallowell,
455,455,579,Kailua Kona,,19.6419129,-155.9962255,Kailua Kona,
456,456,581,Christ Church,BB,13.0728209,-59.5261392,"Christ Church, BB",
457,457,584,Wien,,48.2081664,16.3718643,Wien,
458,458,585,Bayreuth,,49.9456399,11.5713346,Bayreuth,
459,459,586,Nashua,,42.7653662,-71.467566,Nashua,
460,460,587,Long Valley,,40.78593310000001,-74.7801645,Long Valley,
461,461,588,Sparta,,37.074461,22.430264,Sparta,
462,462,589,Oshkosh,US,44.0247062,-88.5426136,"Oshkosh, WI, US",WI
463,463,590,New Glarus,,42.8144473,-89.6351217,New Glarus,
464,464,591,Pleasanton,,37.6604484,-121.8757968,Pleasanton,
465,465,592,Wildwood,US,38.582831,-90.6629047,"Wildwood, MO, US",MO
466,466,594,Saint Louis,,38.6270025,-90.1994042,Saint Louis,
467,467,597,Marietta,,33.95260200000001,-84.5499327,Marietta,
468,468,598,Lake Barrington,,42.2122015,-88.167149,Lake Barrington,
469,469,599,Blainville,,45.6688961,-73.8728751,Blainville,
470,470,600,Rigas rajons,,56.9676941,24.1056221,Rigas rajons,
471,471,601,Kiev,,50.4503596,30.5245025,Kiev,
472,472,602,Windsor,US,43.4799996,-72.3865679,"Windsor, VT, US",VT
473,473,603,Pittsburgh,,40.44062479999999,-79.9958864,Pittsburgh,
474,474,604,Leuze-Pipaix,,50.58369219999999,3.5787649,Leuze-Pipaix,
475,475,605,Missoula,,46.8721284,-113.9940314,Missoula,
476,476,606,Fayetteville,,35.0523673,-78.8783774,Fayetteville,
477,477,607,Butler,,39.8399145,-86.1726021,Butler,
478,478,608,Albuquerque,,35.0843859,-106.650422,Albuquerque,
479,479,609,Berkeley,,37.8715226,-122.273042,Berkeley,
480,480,610,Healdsburg,,38.6104658,-122.8691609,Healdsburg,
481,481,611,Lodi,,38.1341477,-121.2722194,Lodi,
482,482,612,Flossmoor,,41.5428123,-87.6847684,Flossmoor,
483,483,613,Bitburg/Eifel,,49.96791,6.5224296,Bitburg/Eifel,
484,484,614,Troy,US,42.7284117,-73.69178509999999,"Troy, NY, US",NY
485,485,615,Fort Worth,,32.7554883,-97.3307658,Fort Worth,
486,486,616,,,,,,
487,487,617,Brampton,,43.7315479,-79.7624177,Brampton,
488,488,618,Guelph,,43.5448048,-80.2481666,Guelph,
489,489,620,Sonthofen,,47.5161161,10.2808617,Sonthofen,
490,490,621,St. Petersburg,,59.9310584,30.3609097,St. Petersburg,
491,491,623,Zywiec,,49.6912999,19.1823983,Zywiec,
492,492,624,Conway,,33.8360034,-79.0478143,Conway,
493,493,625,Uppsala,,59.85856380000001,17.6389267,Uppsala,
494,494,627,Greymouth,,-42.4614253,171.1985024,Greymouth,
495,495,628,Hamburg,,53.5488282,9.987170299999999,Hamburg,
496,496,629,Hingham,,42.2418172,-70.889759,Hingham,
497,497,630,Corona Del Mar,,33.5978595,-117.8730142,Corona Del Mar,
498,498,631,San Francisco,,37.7749295,-122.4194155,San Francisco,
499,499,632,Berkeley,,37.8715226,-122.273042,Berkeley,
500,500,633,Wroclaw,,51.1078852,17.0385376,Wroclaw,
501,501,635,Ellezelles,,50.7338964,3.6798889,Ellezelles,
502,502,636,Dworp,,50.72949,4.301089999999999,Dworp,
503,503,637,Tourpes,,50.5710803,3.6548155,Tourpes,
504,504,638,Utica,,43.100903,-75.232664,Utica,
505,505,639,Evansville,,37.9715592,-87.5710898,Evansville,
506,506,640,Morgan Hill,,37.1305012,-121.6543901,Morgan Hill,
507,507,641,Vichte,,50.8378727,3.4030323,Vichte,
508,508,642,Lawrence,US,38.9716689,-95.2352501,"Lawrence, KS, US",KS
509,509,643,New Haven,,41.308274,-72.9278835,New Haven,
510,510,644,Dublin,,53.3498053,-6.2603097,Dublin,
511,511,645,Kildare,,53.15980589999999,-6.9089763,Kildare,
512,512,646,Carlow,,52.835854,-6.9324744,Carlow,
513,513,647,Inagh,,52.8769834,-9.1767645,Inagh,
514,514,649,Isle of Arran,,55.5806165,-5.2108573,Isle of Arran,
515,515,650,Manteca,,37.7974273,-121.2160526,Manteca,
516,516,651,Ithaca,,42.4439614,-76.5018807,Ithaca,
517,517,652,Amherst,,42.3732216,-72.5198537,Amherst,
518,518,653,Rochester,,43.15657789999999,-77.6088465,Rochester,
519,519,655,Manchester,,53.4807593,-2.2426305,Manchester,
520,520,656,,,,,,
521,521,657,Kortemark,,51.028517,3.0441095,Kortemark,
522,522,658,Mississauga,,43.5890452,-79.6441198,Mississauga,
523,523,659,El Dorado,PA,40.4722934,-78.4241804,"El Dorado, PA",
524,524,660,Belsele,,51.1428369,4.0861828,Belsele,
525,525,661,Bracebridge,,45.0389565,-79.3078787,Bracebridge,
526,526,662,Toronto,,43.653226,-79.3831843,Toronto,
527,527,663,Kennebunk,,43.3845306,-70.54399,Kennebunk,
528,528,664,Bedford,,52.1386394,-0.4667782,Bedford,
529,529,665,Kilkenny,,52.6549027,-7.2464029,Kilkenny,
530,530,666,Dunedin,,-45.8795455,170.5005957,Dunedin,
531,531,668,LaPorte,US,41.611143,-86.7227195,"LaPorte, IN, US",IN
532,532,670,Riverside,US,33.9806005,-117.3754942,"Riverside, CA, US",CA
533,533,672,Elblag,,54.1560613,19.4044897,Elblag,
534,534,674,Nelson,CA,49.4928119,-117.2948343,"Nelson, BC, CA",BC
535,535,676,Pittsburgh,,40.44062479999999,-79.9958864,Pittsburgh,
536,536,678,Jackson,US,32.2987573,-90.1848103,"Jackson, MS, US",MS
537,537,680,Oklahoma City,,35.4675602,-97.5164276,Oklahoma City,
538,538,681,Audregnies,,50.3830616,3.7175716,Audregnies,
539,539,682,La Crosse,,43.8137751,-91.2519017,La Crosse,
540,540,683,Dallas,,32.7766642,-96.7969879,Dallas,
541,541,684,Olympia,,47.0378741,-122.9006951,Olympia,
542,542,685,,,,,,
543,543,686,Old Orchard Beach,,43.5177659,-70.3772911,Old Orchard Beach,
544,544,687,Uncasville,,41.43169049999999,-72.1100945,Uncasville,
545,545,688,Newport,,41.4901024,-71.3128285,Newport,
546,546,689,Warrenville,,41.81780699999999,-88.1734021,Warrenville,
547,547,690,Canton,,40.79894729999999,-81.378447,Canton,
548,548,692,Ellicottville,,42.2750639,-78.6728071,Ellicottville,
549,549,693,Rochester,,43.15657789999999,-77.6088465,Rochester,
550,550,694,Hershey,US,40.2859239,-76.65024679999999,"Hershey, PA, US",PA
551,551,695,Philadelphia,,39.9525839,-75.1652215,Philadelphia,
552,552,697,Ibaraki-ken Naka-gun,,36.4574235,140.4867341,Ibaraki-ken Naka-gun,
553,553,699,Fresno,,36.7377981,-119.7871247,Fresno,
554,554,700,Seattle,,47.6061389,-122.3328481,Seattle,
555,555,703,Erding,,48.3058389,11.9068811,Erding,
556,556,705,Providence,,41.8239891,-71.4128343,Providence,
557,557,707,Náchod,,50.41457219999999,16.1656347,Náchod,
558,558,709,Kiev,,50.4503596,30.5245025,Kiev,
559,559,710,Chippewa Falls,,44.9369054,-91.3929348,Chippewa Falls,
560,560,711,Edmonton,,53.5460983,-113.4937266,Edmonton,
561,561,712,West Vancouver,,49.3286251,-123.1601981,West Vancouver,
562,562,713,Beijing,,39.904211,116.407395,Beijing,
563,563,715,Bludenz,,47.15991,9.808209999999999,Bludenz,
564,564,716,Tokyo-to Tokyo-shi,,35.6764225,139.650027,Tokyo-to Tokyo-shi,
565,565,717,Sedona,,34.8697395,-111.7609896,Sedona,
566,566,718,Bavikhove,,50.8753952,3.3113239,Bavikhove,
567,567,719,Hood River,,45.70885699999999,-121.5122706,Hood River,
568,568,720,Ciney,,50.2956027,5.1046942,Ciney,
569,569,721,København,,55.6760968,12.5683371,København,
570,570,722,Bogota,,4.710988599999999,-74.072092,Bogota,
571,571,723,Bogota,,4.710988599999999,-74.072092,Bogota,
572,572,724,,,,,,
573,573,725,Boortmeerbeek,,50.9760115,4.5611679,Boortmeerbeek,
574,574,726,Dortmund,,51.5135872,7.465298100000001,Dortmund,
575,575,727,Singapore,,1.352083,103.819836,Singapore,
576,576,728,Beijing,,39.904211,116.407395,Beijing,
577,577,729,Charleston,,32.7833163,-79.9319664,Charleston,
578,578,730,Toronto,,43.653226,-79.3831843,Toronto,
579,579,731,Fort Smith,,35.3843722,-94.4209646,Fort Smith,
580,580,732,St. Gallen,,47.4244818,9.3767173,St. Gallen,
581,581,733,Amman,,31.9539494,35.910635,Amman,
582,582,734,B&#345;eznice,,49.55763880000001,13.9506344,B&#345;eznice,
583,583,735,San Francisco,,37.7749295,-122.4194155,San Francisco,
584,584,736,Zürich,,47.3768866,8.541694,Zürich,
585,585,737,Jever,,53.57557869999999,7.9002789,Jever,
586,586,738,Soy,BE,,,"Soy, BE",
587,587,740,Stamford,,41.0534302,-73.5387341,Stamford,
588,588,741,Milwaukee,,43.0389025,-87.9064736,Milwaukee,
589,589,742,Washington,,38.9071923,-77.0368707,Washington,
590,590,743,Lancaster,,54.0449072,-2.7993467,Lancaster,
591,591,744,Fremantle,,-32.0517901,115.755096,Fremantle,
592,592,745,Kensington,,39.9934039,-75.1179823,Kensington,
593,593,746,Wayne,US,40.0415996,-75.3698895,"Wayne, PA, US",PA
594,594,747,Lafayette Hill,,40.09274910000001,-75.2531539,Lafayette Hill,
595,595,748,"West Hewish, Weston Super Mare, North Somerset",GB,51.37385450000001,-2.8760361,"West Hewish, Weston Super Mare, North Somerset, GB",
596,596,749,Boyne City,,45.2166751,-85.0139419,Boyne City,
597,597,750,Duluth,,46.78667189999999,-92.1004852,Duluth,
598,598,751,Missoula,,46.8721284,-113.9940314,Missoula,
599,599,754,Erie,,42.12922409999999,-80.085059,Erie,
600,600,755,Gaylord,US,45.0275126,-84.6747523,"Gaylord, MI, US",MI
601,601,756,Grand Rapids,,42.9633599,-85.6680863,Grand Rapids,
602,602,757,Auburn Hills,,42.6875323,-83.2341028,Auburn Hills,
603,603,758,Grapevine,,32.9342919,-97.0780654,Grapevine,
604,604,760,Key West,,24.5550593,-81.7799871,Key West,
605,605,761,Honeoye Falls,,42.9522855,-77.5902759,Honeoye Falls,
606,606,764,Patchogue,,40.7659783,-73.019343,Patchogue,
607,607,767,New York,,40.7127753,-74.0059728,New York,
608,608,768,New York,,40.7127753,-74.0059728,New York,
609,609,769,East York,,43.69120059999999,-79.3416638,East York,
610,610,770,,,,,,
611,611,771,St-Polycarpe,,45.3025245,-74.3035648,St-Polycarpe,
612,612,773,Keene,,42.933692,-72.2781409,Keene,
613,613,775,York,,53.9614205,-1.0739108,York,
614,614,776,White River Junction,,43.6489596,-72.3192579,White River Junction,
615,615,777,Marlborough,,42.3459271,-71.5522874,Marlborough,
616,616,778,Black River Falls,,44.2946833,-90.8515311,Black River Falls,
617,617,779,Southwold,,52.32562799999999,1.680181,Southwold,
618,618,785,Odense,,55.40375599999999,10.40237,Odense,
619,619,786,Stevens Point,,44.52357920000001,-89.574563,Stevens Point,
620,620,787,Ashland,US,46.5924428,-90.8837982,"Ashland, WI, US",WI
621,621,788,Bonduel,,44.74026790000001,-88.4448242,Bonduel,
622,622,789,Black River Falls,,44.2946833,-90.8515311,Black River Falls,
623,623,790,Florence,,43.7695604,11.2558136,Florence,
624,624,792,Unity,US,44.8516322,-90.3165242,"Unity, WI, US",WI
625,625,793,Verona,,45.43838419999999,10.9916215,Verona,
626,626,795,Oakland,,37.8043514,-122.2711639,Oakland,
627,627,796,Smithton,,38.6800181,-93.092979,Smithton,
628,628,797,San Diego,,32.715738,-117.1610838,San Diego,
629,629,798,Hartlepool,,54.691745,-1.212926,Hartlepool,
630,630,800,Bangkok,,13.7563309,100.5017651,Bangkok,
631,631,801,Cardiff,,51.483707,-3.1680962,Cardiff,
632,632,802,Greer,,34.9387279,-82.2270568,Greer,
633,633,805,Yvoir-Purnode,,50.31218,4.94403,Yvoir-Purnode,
634,634,806,Henley-on-Thames,,51.535764,-0.902894,Henley-on-Thames,
635,635,811,Asheville,,35.5950581,-82.5514869,Asheville,
636,636,812,Larkspur,US,37.9340915,-122.5352539,"Larkspur, CA, US",CA
637,637,813,Arques,,50.7356171,2.3056199,Arques,
638,638,814,Lyndonville,,44.5336665,-72.0031513,"Lyndonville, VT",VT
639,639,815,Montréal,,45.5018869,-73.5673919,"Montréal, QC",QC
640,640,818,Eugene,,44.0520691,-123.0867536,"Eugene, OR",OR
641,641,820,München,,48.1351253,11.5819806,München,
642,642,821,Las Vegas,,36.171563,-115.1391009,"Las Vegas, NV",NV
643,643,822,Nairobi,,-1.2920659,36.8219462,Nairobi,
644,644,823,East Hartford,,41.7634219,-72.6128339,"East Hartford, CT",CT
645,645,824,,,,,,
646,646,825,Blaugies,,50.372016,3.8058371,Blaugies,
647,647,826,Aubel,,50.7039425,5.858278599999999,Aubel,
648,648,827,Wakken,,50.9306218,3.3979722,Wakken,
649,649,835,Tannersville,,41.0398099,-75.3057288,Tannersville,
650,650,839,,,,,,
651,651,842,St. John's,,47.5556097,-52.7452511,St. John's,
652,652,843,Coral Gables,,25.7491968,-80.2635411,Coral Gables,
653,653,844,Austin,,30.267153,-97.7430608,Austin,
654,654,847,,,,,,
655,655,853,Etobicoke,,43.6204946,-79.5131983,Etobicoke,
656,656,854,Bellevue,,47.6101497,-122.2015159,Bellevue,
657,657,855,Mill Creek,US,47.8600971,-122.2042966,"Mill Creek, WA, US",WA
658,658,856,Kirkland,US,47.6768927,-122.2059833,"Kirkland, WA, US",WA
659,659,858,Redmond,,47.6739881,-122.121512,Redmond,
660,660,859,Snoqualmie,,47.5287132,-121.8253906,Snoqualmie,
661,661,860,Burlington,,44.4758825,-73.212072,"Burlington, VT",
662,662,863,Santa Rosa,,38.440429,-122.7140548,Santa Rosa,
663,663,865,Osaka-fu Osaka-shi,,34.6937249,135.5022535,Osaka-fu Osaka-shi,
664,664,867,Burlington,,44.4758825,-73.212072,"Burlington, VT",
665,665,869,Madison,,43.0721661,-89.4007501,Madison,
666,666,870,Novato,,38.1074198,-122.5697032,Novato,
667,667,875,Smithton,,38.6800181,-93.092979,Smithton,
668,668,876,Berkeley Heights,,40.6808726,-74.4310524,Berkeley Heights,
669,669,877,Ewing,US,40.2599864,-74.79091249999999,"Ewing, NJ, US",NJ
670,670,878,Denver,,39.7392358,-104.990251,Denver,
671,671,882,San Francisco,,37.7749295,-122.4194155,San Francisco,
672,672,883,South Royalton,,43.8205295,-72.5213419,"South Royalton, VT",VT
673,673,884,Sheffield,,53.38112899999999,-1.470085,"Sheffield, GB2",GB2
674,674,885,Gaithersburg,,39.1439689,-77.2016062,"Gaithersburg, MD",MD
675,675,886,Šiauliai,,55.9349085,23.3136823,Šiauliai,
676,676,887,,,,,,
677,677,888,Guatemala City,,14.6349149,-90.5068824,Guatemala City,
678,678,889,Steenhuffel,,50.99577,4.26716,Steenhuffel,
679,679,890,Kempten,,47.7285699,10.3157835,Kempten,
680,680,891,Mohegan Lake,,41.3178717,-73.8462467,"Mohegan Lake, NY",NY
681,681,892,Cold Spring,,45.4536111,-94.4277778,"Cold Spring, MN",MN
682,682,893,Sint-Lievens-Esse,,50.85707559999999,3.8855951,Sint-Lievens-Esse,
683,683,896,Auckland,,-36.8508827,174.7644881,Auckland,
684,684,897,,,,,,
685,685,898,Halethorpe,,39.2401735,-76.6806441,"Halethorpe, MD",MD
686,686,899,Baltimore,,39.2903848,-76.6121893,"Baltimore, MD",MD
687,687,900,,,,,,
688,688,902,Grand Rapids,,42.9633599,-85.6680863,"Grand Rapids, MI",MI
689,689,903,Gettysburg,,39.8309293,-77.2310955,"Gettysburg, PA",PA
690,690,904,Gettysburg,,39.8309293,-77.2310955,"Gettysburg, PA",PA
691,691,905,Estes Park,,40.3772059,-105.5216651,"Estes Park, CO",CO
692,692,906,North Kansas City,,39.011902,-98.4842465,"North Kansas City, KS",KS
693,693,907,Dillon,,39.6302643,-106.0433518,"Dillon, CO",CO
694,694,908,Komotini,,41.1224394,25.4065582,Komotini,
695,695,910,San Francisco,,37.7749295,-122.4194155,"San Francisco, CA",CA
696,696,911,Andechs,,47.9669242,11.1844137,Andechs,
697,697,912,Santo Domingo,,18.4626178,-69.9360924,Santo Domingo,
698,698,913,Bamberg,,49.8988135,10.9027636,Bamberg,
699,699,914,Helena,,46.5891452,-112.0391057,"Helena, MT",MT
700,700,915,,,,,,
701,701,916,,,,,,
702,702,917,Zaragoza,,41.6488226,-0.8890853,Zaragoza,
703,703,918,,,,,,
704,704,919,Krotoszyn,,51.69619119999999,17.4346413,Krotoszyn,
705,705,927,,,,,,
706,706,928,Abovian,,40.2715286,44.63338299999999,Abovian,
707,707,929,Bamberg,,49.8988135,10.9027636,Bamberg,
708,708,930,Reichelshofen bei Rothenburg o.d. Tauber,,49.439737,10.2128352,Reichelshofen bei Rothenburg o.d. Tauber,
709,709,932,Seattle,,47.6061389,-122.3328481,"Seattle, WA",WA
710,710,937,,,,,,
711,711,938,Düsseldorf,,51.22742179999999,6.7735647,Düsseldorf,
712,712,941,Louisville,,38.2526647,-85.7584557,"Louisville, KY",KY
713,713,944,Nassau,,25.0443312,-77.3503609,Nassau,
714,714,948,Waimea,,20.020409,-155.6688831,"Waimea, HI",HI
715,715,951,Goulburn,,-34.7567489,149.713629,Goulburn,
716,716,953,Newark,US,40.735657,-74.1723667,"Newark, US",
717,717,954,Thisted,DK,56.959168,8.703491999999999,"Thisted, DK",
718,718,955,Grand Junction,US,39.0638705,-108.5506486,"Grand Junction, US",
719,719,957,Media,US,37.09024,-95.712891,"Media, US",
720,720,958,Greensburg,US,40.3014581,-79.5389289,"Greensburg, US",
721,721,959,Silverdale,US,47.6445386,-122.6948697,"Silverdale, US",
722,722,961,Mossautal,DE,49.6411926,8.9116276,"Mossautal, DE",
723,723,962,Boston,US,42.3600825,-71.0588801,"Boston, MA, US",MA
724,724,964,Brugge,BE,51.2091807,3.2247552,"Brugge, BE",
725,725,965,Somerville,US,42.3875968,-71.0994968,"Somerville, MA, US",MA
726,726,966,Blacksburg,US,37.2295733,-80.4139393,"Blacksburg, VA, US",VA
727,727,967,Worcester,US,42.2625932,-71.8022934,"Worcester, MA, US",MA
728,728,968,Baton Rouge,US,30.4514677,-91.1871466,"Baton Rouge, LA, US",LA
729,729,969,Metairie,US,29.9840922,-90.1528519,"Metairie, LA, US",LA
730,730,970,Lake Charles,US,30.2265949,-93.2173758,"Lake Charles, LA, US",LA
731,731,973,,,,,,
732,732,974,Washington,US,38.9071923,-77.0368707,"Washington, DC, US",DC
733,733,977,Panama City,PA,41.2033216,-77.1945247,"Panama City, PA",
734,734,979,Atascadero,US,35.4894169,-120.6707255,"Atascadero, CA, US",CA
735,735,980,Boulder Creek,US,37.12605780000001,-122.1221869,"Boulder Creek, CA, US",CA
736,736,982,Gilroy,US,37.0029828,-121.5566373,"Gilroy, CA, US",CA
737,737,986,Denver,US,39.7392358,-104.990251,"Denver, CO, US",CO
738,738,987,Denver,US,39.7392358,-104.990251,"Denver, CO, US",CO
739,739,988,Denver,US,39.7392358,-104.990251,"Denver, CO, US",CO
740,740,989,Denver,US,39.7392358,-104.990251,"Denver, CO, US",CO
741,741,990,,,,,,
742,742,991,Portland,US,43.6590993,-70.2568189,"Portland, ME, US",ME
743,743,992,Portland,US,43.6590993,-70.2568189,"Portland, ME, US",ME
744,744,993,Nashua,US,42.7653662,-71.467566,"Nashua, NH, US",NH
745,745,994,Nashua,US,42.7653662,-71.467566,"Nashua, NH, US",NH
746,746,995,Peterborough,CA,44.3047061,-78.3199606,"Peterborough, ON, CA",ON
747,747,997,Baltimore,US,39.2903848,-76.6121893,"Baltimore, MD, US",MD
748,748,998,,,,,,
749,749,1000,Frederick,US,39.41426879999999,-77.4105409,"Frederick, MD, US",MD
750,750,1001,Rapid City,US,44.0805434,-103.2310149,"Rapid City, SD, US",SD
751,751,1002,Newton Center,US,42.3300503,-71.1948255,"Newton Center, MA, US",MA
752,752,1004,Townsville,AU,-19.2589635,146.8169483,"Townsville, AU",
753,753,1005,Houston,US,29.7604267,-95.3698028,"Houston, TX, US",TX
754,754,1007,Austin,US,30.267153,-97.7430608,"Austin, TX, US",TX
755,755,1008,Boston,US,42.3600825,-71.0588801,"Boston, MA, US",MA
756,756,1009,Los Angeles,US,34.0549076,-118.242643,"Los Angeles, CA, US",CA
757,757,1010,Torrance,US,33.8358492,-118.3406288,"Torrance, CA, US",CA
758,758,1012,Los Angeles,US,34.0549076,-118.242643,"Los Angeles, CA, US",CA
759,759,1013,Hermosa Beach,US,33.8622366,-118.3995194,"Hermosa Beach, CA, US",CA
760,760,1014,Manhattan Beach,US,33.8847361,-118.4109089,"Manhattan Beach, CA, US",CA
761,761,1015,Torrance,US,33.8358492,-118.3406288,"Torrance, CA, US",CA
762,762,1017,Long Beach,US,33.7700504,-118.1937395,"Long Beach, CA, US",CA
763,763,1018,San Pedro,US,33.7360619,-118.2922461,"San Pedro, CA, US",CA
764,764,1019,Blacksburg,US,37.2295733,-80.4139393,"Blacksburg, VA, US",VA
765,765,1021,Dallas,US,32.7766642,-96.7969879,"Dallas, TX, US",TX
766,766,1022,Arlington,US,32.735687,-97.1080656,"Arlington, TX, US",TX
767,767,1023,,,,,,
768,768,1024,Dorchester,US,42.29948479999999,-71.0648529,"Dorchester, MA, US",MA
769,769,1025,Indianapolis,US,39.768403,-86.158068,"Indianapolis, IN, US",IN
770,770,1026,Oregon City,US,45.3556099,-122.605853,"Oregon City, OR, US",OR
771,771,1027,New York,US,40.7127753,-74.0059728,"New York, NY, US",NY
772,772,1028,Middletown,US,41.5623209,-72.6506488,"Middletown, CT, US",CT
